"Barahona_acteon" "Barahona_vertumno" "Bocangel_leandro" "Carrillo_acis" "Cetina_amorpsique" "Espinosa_genil" "Gongora_piramotisbe" "Gongora_polifemo" "Hurtadodemendoza_fabulaadonis" "Jauregui_orfeo" "Lope_andromeda" "Lope_circe" "Lope_filomenaprimera" "Lope_filomenasegunda" "Lope_rosa" "Montalban_orfeo" "Polo_fabapolodafne" "Polo_fabpansiringa" "Quevedo_apolo" "Soto_fragmentosadonis" "Soto_rayosfaeton" "Villamediana_apolodafne" "Villamediana_europa" "Villamediana_faeton" "Villamediana_fenix"
"alcanzaba" 0.0425079702444208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016553550736633 0 0 0 0.00899847026005579 0
"alcanzar" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0 0.0173822353554667 0 0.0179969405201116 0
"alegra" 0.0212539851222104 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"alga" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0 0 0 0.0248015873015873 0 0.033921302578019
"almenas" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0268781077812122 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"altares" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0.0179969405201116 0
"alumbra" 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.192307692307692 0.0082767753683165 0 0.0173822353554667 0 0.00899847026005579 0
"alza" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"alzando" 0 0 0 0 0 0 0 0 0.038001140034201 0 0 0.0143437724121444 0 0 0 0 0 0 0 0 0 0 0 0 0
"amanecía" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0.0253549695740365 0 0 0 0 0 0 0 0 0
"ambas" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0.0616903146206046 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0 0 0
"ambicioso" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0.0347644707109334 0 0.0179969405201116 0
"amenazas" 0 0 0 0.0608642726719416 0.0574382538770821 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"amenos" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0.0229331498681344 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"anciano" 0 0 0.0184842883548983 0.0608642726719416 0 0 0 0 0 0 0 0 0.0229331498681344 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"animaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0.016553550736633 0.00803793907242183 0 0 0.00899847026005579 0
"ante" 0.0637619553666312 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"anuda" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"aparente" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0 0 0 0 0 0.0179969405201116 0.033921302578019
"apartado" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0.016553550736633 0 0 0 0 0
"aplaude" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0 0 0 0.0248015873015873 0.00899847026005579 0.033921302578019
"aprovecha" 0 0.0361532899493854 0 0 0.0574382538770821 0.0650195058517555 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0 0 0 0 0
"aquellas" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0.0169033130493577 0 0 0 0.0082767753683165 0 0 0 0 0
"aquello" 0.0212539851222104 0.0361532899493854 0.0184842883548983 0 0 0 0 0.0616903146206046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arado" 0 0 0.0369685767097967 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0 0
"archivo" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0.0179969405201116 0.033921302578019
"aromáticos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0 0.101763907734057
"arquitetura" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0.0229331498681344 0 0 0 0 0 0 0 0 0 0 0 0
"artificio" 0 0 0.0369685767097967 0 0 0.0650195058517555 0 0 0 0 0 0.0047812574707148 0 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"asia" 0 0 0.055452865064695 0 0 0 0 0 0 0 0.0201816347124117 0 0 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"asido" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"asombra" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0143437724121444 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"asombre" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.0253549695740365 0 0 0 0 0 0.0173822353554667 0 0 0
"asombro" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0.0316656111462951 0 0 0.0082767753683165 0.00803793907242183 0 0 0 0.033921302578019
"astrea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0.0359938810402232 0
"astros" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0.0179969405201116 0
"atentos" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0 0
"atroz" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0 0.0134390538906061 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"aullidos" 0.0212539851222104 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0 0 0 0 0.0316656111462951 0 0 0 0 0 0 0 0
"ayuda" 0 0 0 0 0.0574382538770821 0 0 0 0.0190005700171005 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0 0
"bárbaras" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0.0268781077812122 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"beber" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0316656111462951 0 0 0.0082767753683165 0 0.0173822353554667 0.0248015873015873 0.00899847026005579 0
"beldades" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0 0 0.0181884321571481 0 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"belona" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0347644707109334 0 0.0269954107801674 0
"beneficio" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0219587176108915 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0 0
"besa" 0 0 0.0184842883548983 0 0.0574382538770821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0.00899847026005579 0
"besar" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0.192307692307692 0.0082767753683165 0 0 0 0 0
"blandas" 0.0212539851222104 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0.0173822353554667 0 0 0
"boda" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0 0.0181884321571481 0.0169033130493577 0 0 0 0 0 0 0.0248015873015873 0 0
"bramando" 0 0 0 0.0608642726719416 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"bruñido" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0.0173822353554667 0 0 0
"bruto" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.016553550736633 0.0160758781448437 0 0 0 0
"bueno" 0 0.0723065798987708 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"buey" 0 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0 0 0 0 0 0.0591016548463357 0 0 0 0 0.0248015873015873 0 0
"buscaba" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"cae" 0 0 0 0 0.0574382538770821 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"calíope" 0 0 0 0 0 0 0 0 0 0 0.0605449041372351 0 0 0 0 0.0169033130493577 0 0 0 0 0 0 0 0 0
"calla" 0 0 0.0369685767097967 0 0 0 0 0 0 0 0 0 0 0 0.0363768643142961 0 0 0 0 0.0082767753683165 0 0 0 0 0
"caló" 0 0 0 0 0 0 0.0897263346792284 0.0308451573103023 0 0 0.0201816347124117 0 0 0 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"campañas" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0.0248015873015873 0.00899847026005579 0
"cansado" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0.0268781077812122 0 0 0 0 0.192307692307692 0 0.00803793907242183 0 0 0 0
"cantara" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0 0 0.0338066260987153 0 0 0 0 0 0 0 0 0
"cántico" 0 0 0.0184842883548983 0 0 0 0 0 0 0.043917435221783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cáñamo" 0 0 0 0 0 0 0 0.0616903146206046 0 0 0 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"caracteres" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0.016553550736633 0 0.0173822353554667 0 0 0.033921302578019
"caras" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"carga" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0.0591016548463357 0 0.016553550736633 0 0 0 0 0
"castiga" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0
"castigado" 0.0425079702444208 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"cautelas" 0 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0143437724121444 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0
"cavernas" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0.0169033130493577 0 0 0 0 0 0 0 0.0179969405201116 0
"ceba" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.0082767753683165 0 0.0173822353554667 0 0 0.033921302578019
"ceden" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0269954107801674 0.033921302578019
"cefeo" 0 0 0 0 0 0 0 0 0 0 0.100908173562059 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ceilán" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0047812574707148 0 0 0.0181884321571481 0.0169033130493577 0 0 0 0 0 0 0 0 0
"cela" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0521467060664001 0.0248015873015873 0 0.033921302578019
"celajes" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0.033921302578019
"centella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0.0248303261049495 0.00803793907242183 0 0 0 0
"cerro" 0 0 0 0 0 0 0 0.0925354719309068 0 0 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"cerúlea" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0 0 0 0 0.0248015873015873 0.00899847026005579 0
"cíclopes" 0 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"cierva" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0.0114665749340672 0 0 0.0169033130493577 0 0 0 0.0082767753683165 0 0 0 0 0
"cintio" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0 0
"cipria" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"circunstante" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0.0403632694248234 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0
"circunstantes" 0 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"clavó" 0 0 0.055452865064695 0 0 0 0 0.0308451573103023 0 0 0 0 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"clío" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0 0 0 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0 0
"coluros" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0.0179969405201116 0
"comer" 0 0 0 0 0.0574382538770821 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0.0591016548463357 0 0.0082767753683165 0.00803793907242183 0 0 0 0
"cometas" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0.0248015873015873 0 0
"compaña" 0.0425079702444208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0 0 0.00899847026005579 0
"compás" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"compasión" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0.0047812574707148 0.0229331498681344 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"compasiva" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0 0.0316656111462951 0 0 0 0 0 0.0248015873015873 0 0
"compitiendo" 0.0212539851222104 0 0 0 0 0 0 0.0308451573103023 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0 0 0 0 0.033921302578019
"concedes" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0047812574707148 0.0229331498681344 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0
"condolida" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248303261049495 0 0.0173822353554667 0 0.00899847026005579 0
"conductor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248015873015873 0.0269954107801674 0.033921302578019
"conformes" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0.0248303261049495 0 0 0 0 0
"confunde" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"conociendo" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0.033921302578019
"conocimiento" 0 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"consejos" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0 0 0 0.00845165652467884 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"conservar" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0 0.0229331498681344 0 0 0 0 0 0 0.016553550736633 0 0 0 0 0
"consorcio" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0329380764163373 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"contemplo" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"convertido" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0 0 0 0 0 0
"convirtieron" 0 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0.0591016548463357 0.192307692307692 0 0 0 0 0 0
"corrida" 0.0212539851222104 0 0 0 0 0 0 0 0.038001140034201 0 0 0 0.0114665749340672 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"corte" 0 0 0.0184842883548983 0 0 0 0 0 0 0 0 0 0.0114665749340672 0 0 0 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"corto" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0 0 0 0 0.0082767753683165 0.0160758781448437 0 0 0 0
"creta" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0 0.033921302578019
"criadas" 0 0.0361532899493854 0 0 0 0 0 0 0 0 0 0.0143437724121444 0 0 0 0 0 0.0591016548463357 0 0 0 0 0 0 0
"criado" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0114665749340672 0 0 0.00845165652467884 0.0316656111462951 0 0 0 0 0 0 0 0
"cristalinos" 0 0 0 0 0 0.0650195058517555 0 0.0308451573103023 0 0 0.0201816347124117 0.0047812574707148 0 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"cuajada" 0.0212539851222104 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248303261049495 0 0 0 0 0
"culebras" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0 0.0114665749340672 0 0 0 0 0 0 0 0 0.0347644707109334 0 0 0
"culpas" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0.00845165652467884 0 0 0 0 0 0 0.0248015873015873 0.0179969405201116 0
"cumple" 0 0 0 0 0.0574382538770821 0 0 0 0 0 0 0.0047812574707148 0.0114665749340672 0 0 0 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"cursos" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0.0179969405201116 0
"darme" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0 0 0 0 0 0
"deba" 0 0 0 0 0 0 0 0 0 0.0219587176108915 0 0 0 0.0134390538906061 0.0181884321571481 0 0 0 0 0 0 0 0.0248015873015873 0 0
"decreta" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0.0241138172172655 0 0 0 0
"dedicado" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0496031746031746 0.00899847026005579 0
"dedo" 0 0.0361532899493854 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0 0 0.0591016548463357 0 0 0 0 0 0 0
"defenderse" 0.0212539851222104 0 0 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"defienden" 0 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0.0229331498681344 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0 0 0
"dejas" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0 0 0 0 0 0 0 0 0 0
"delitos" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0134390538906061 0 0 0 0 0 0.016553550736633 0 0 0 0 0
"delo" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0047812574707148 0 0 0 0 0 0.118203309692671 0 0 0.00803793907242183 0 0 0 0
"depuesto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0.0347644707109334 0 0.00899847026005579 0
"desarmado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248303261049495 0.00803793907242183 0 0.0248015873015873 0 0
"desatinos" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0.0403171616718183 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"desciende" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0.0190005700171005 0 0 0 0 0 0 0 0.0316656111462951 0 0 0.0082767753683165 0 0 0 0 0
"descubierto" 0.0212539851222104 0 0 0 0 0 0 0 0.0190005700171005 0 0 0 0 0 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0 0 0 0 0
"desdeña" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0 0 0 0 0 0 0 0 0 0.0160758781448437 0 0.0248015873015873 0 0
"desdichados" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0143437724121444 0 0 0 0.00845165652467884 0 0 0 0 0 0 0 0 0
"desesperada" 0 0 0 0 0.0574382538770821 0 0 0 0.0190005700171005 0 0 0.0095625149414296 0 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"desierta" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0.00803793907242183 0 0.0248015873015873 0 0
"destos" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"destreza" 0.0212539851222104 0 0 0 0 0 0 0 0.0190005700171005 0.0219587176108915 0.0201816347124117 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"desvelos" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0 0.0160758781448437 0 0 0 0
"desventuras" 0 0 0 0 0 0 0 0 0 0 0 0.0191250298828592 0 0 0.0181884321571481 0 0 0 0 0 0 0 0 0 0
"diablo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126662444585181 0.0591016548463357 0 0 0 0 0 0 0
"diáfano" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0.0269954107801674 0
"diligencia" 0 0 0 0 0 0 0.0448631673396142 0 0 0.0109793588054458 0 0.0047812574707148 0 0.0134390538906061 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"dimos" 0 0 0 0 0 0 0 0 0 0 0 0.0191250298828592 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"dino" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0 0 0 0 0 0 0 0 0 0 0 0.0179969405201116 0
"dirá" 0 0 0 0 0 0 0 0 0 0 0 0.0143437724121444 0.0114665749340672 0 0 0 0.0316656111462951 0 0 0 0 0 0 0 0
"dirige" 0 0 0.0184842883548983 0 0 0 0 0 0 0.0329380764163373 0 0 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0 0
"discurrir" 0 0 0 0 0 0 0 0 0 0.0329380764163373 0 0 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"discursos" 0 0 0 0 0 0 0.0448631673396142 0 0 0 0 0 0 0 0 0.00845165652467884 0 0.0591016548463357 0 0 0 0.0173822353554667 0.0248015873015873 0 0
"dispuesto" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0.0114665749340672 0 0 0 0 0 0 0.0082767753683165 0 0 0 0 0
"distingue" 0 0 0.0369685767097967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248015873015873 0.0179969405201116 0
"distintos" 0 0 0 0 0 0 0 0 0 0 0.0201816347124117 0.0095625149414296 0 0 0 0 0 0 0 0 0 0 0 0 0.067842605156038
"dividida" 0 0 0 0 0 0 0 0.0308451573103023 0 0 0 0.0095625149414296 0 0 0 0 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"divinas" 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0 0 0 0 0.00899847026005579 0
"docta" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0.0134390538906061 0 0.0169033130493577 0 0 0 0 0 0 0.0248015873015873 0 0
"donaire" 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0.0047812574707148 0 0 0 0.00845165652467884 0.0316656111462951 0 0 0 0 0.0173822353554667 0 0 0
"dórica" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0.0268781077812122 0 0 0 0 0 0 0 0 0 0.00899847026005579 0
"dormía" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0 0 0 0.00845165652467884 0 0.0591016548463357 0 0 0 0 0 0.00899847026005579 0
"dudaba" 0 0 0 0 0 0 0 0.0308451573103023 0.0190005700171005 0 0 0 0 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0 0
"dulcísima" 0 0 0 0 0 0 0 0 0 0 0 0 0.0114665749340672 0.0268781077812122 0 0 0 0 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"duplicado" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0.0095625149414296 0 0 0 0 0 0 0 0.0082767753683165 0 0 0.0248015873015873 0 0
"duración" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0 0 0 0 0 0 0 0 0 0.016553550736633 0.0160758781448437 0 0 0 0
