filename,title,author,pos_trigram,count
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_ADJ_ADJ,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_ADJ_VERB,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_VERB_ADP,10
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_VERB_VERB,2
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",VERB_ADP_ADV,6
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADP_ADV_DET,1
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_SCONJ_ADV,8
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",SCONJ_ADV_DET,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",NOUN_ADJ_SCONJ,11
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",ADJ_SCONJ_VERB,5
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",SCONJ_VERB_CCONJ,3
Barahona_acteon.xml,Fábula de Acteón,"Barahona de Soto, Luis",CCONJ_SCONJ_AUX,1
